M,56,18,708,5,2,0,5,2,5,0,3,3,0,1,1,5,1,4,2,1,2,2,4,2,4,3,0,4,0,0,2,5,3,4,5,4,0,4,4,3,3,4,1,2,2,5,3,1,2
F,35,11,458,0,2,3,3,1,4,3,1,4,4,4,0,0,3,0,3,4,3,0,3,1,3,4,0,3,2,2,2,5,1,1,4,3,0,2,3,5,3,1,2,2,2,2,2,4,2
F,56,3,198,0,1,3,1,5,5,3,2,0,5,2,2,0,1,1,3,1,5,0,3,1,0,4,4,5,1,5,4,1,3,3,3,0,0,0,5,2,2,5,1,1,2,3,0,0,5
F,45,1,539,5,4,3,1,4,2,0,3,5,0,5,1,1,1,4,5,5,3,4,3,4,1,4,0,5,5,3,4,1,3,3,5,5,2,1,2,1,3,0,5,2,3,0,0,5,5
F,56,18,945,4,0,1,1,2,3,4,4,2,2,4,0,0,5,3,3,4,1,4,1,3,0,4,0,4,4,3,1,0,2,0,2,1,0,3,2,5,0,5,0,2,3,5,4,1,5
F,25,18,361,4,4,0,0,5,4,4,5,5,0,3,0,3,3,2,0,3,4,2,2,3,5,5,4,1,4,3,1,5,2,0,5,3,3,1,3,3,3,0,2,5,4,1,2,4,4
M,18,17,421,4,4,1,2,0,4,0,4,0,5,3,5,2,4,0,1,1,3,5,2,4,4,5,4,0,0,4,0,5,1,3,5,4,1,0,0,0,4,4,5,1,3,2,5,1,4
M,45,3,358,3,4,0,2,2,5,3,3,0,0,1,0,0,3,3,5,3,0,2,1,5,5,4,4,3,1,4,4,1,4,3,0,3,3,1,1,0,4,5,2,1,0,3,3,4,4
M,1,4,764,2,3,0,2,0,1,0,1,2,4,3,5,1,2,5,3,1,2,3,5,1,4,2,3,3,2,0,4,0,2,0,1,4,4,4,1,3,2,3,0,0,3,4,3,0,0
F,50,1,323,3,0,0,0,0,1,4,1,1,5,5,0,3,5,1,0,0,3,2,2,3,5,3,4,1,1,4,2,4,0,2,3,0,4,2,1,2,2,3,1,0,5,3,4,1,4
M,35,10,813,2,0,0,0,2,2,0,2,1,5,1,3,1,5,1,3,1,1,4,2,2,3,2,4,0,4,0,4,4,3,3,4,3,5,0,5,0,2,0,1,1,4,3,5,0,4
M,25,3,20,0,0,2,1,2,2,3,0,0,0,2,0,2,0,1,5,2,0,1,3,1,1,3,1,5,3,3,2,1,3,0,0,2,0,1,5,0,3,2,5,0,5,3,1,5,1
M,35,7,641,1,3,0,2,2,4,2,1,1,3,3,4,0,1,1,1,5,3,2,2,5,4,4,4,0,4,0,0,2,4,4,2,5,0,2,4,5,0,5,2,1,0,5,0,1,4
M,56,0,441,1,3,1,2,2,0,0,5,5,2,1,1,1,0,5,5,3,3,0,2,1,4,4,3,1,5,5,2,4,1,1,2,5,3,2,2,0,5,4,5,2,1,0,0,3,2
M,56,19,471,1,0,0,2,3,4,3,5,3,1,1,4,1,3,5,1,4,0,5,3,2,0,4,4,5,3,0,0,1,0,3,0,0,1,0,1,4,4,0,5,4,0,3,5,2,1
F,50,14,685,1,1,2,1,2,1,3,2,3,2,1,1,2,0,5,0,2,4,0,4,5,0,2,4,2,3,3,1,3,3,2,1,5,3,0,0,0,5,1,4,1,2,3,3,5,5
M,18,9,109,4,4,1,5,5,1,1,4,3,5,1,2,5,3,2,1,5,0,1,0,4,1,3,4,3,0,1,1,5,3,3,5,4,0,3,3,5,4,0,2,1,0,3,2,2,5
F,45,9,544,0,1,2,2,1,3,0,0,5,5,2,1,4,4,1,3,1,0,3,4,2,1,2,2,4,3,0,1,2,2,1,2,0,1,2,4,4,0,5,3,1,3,4,0,0,1
F,25,10,63,2,4,0,2,5,5,3,5,5,1,5,2,0,0,3,0,1,0,5,4,1,1,2,0,1,4,3,1,0,3,1,3,1,2,0,5,3,0,2,5,5,5,5,5,3,3
M,35,14,301,3,1,0,4,5,2,4,0,1,4,1,2,5,0,4,3,2,3,5,5,2,2,3,5,1,0,0,0,2,3,2,4,3,1,4,2,1,4,3,3,4,0,5,1,2,2
F,45,2,274,3,0,0,5,1,5,0,4,2,5,5,1,3,3,4,3,3,3,3,4,2,1,4,0,4,0,3,4,2,3,1,5,5,3,1,2,1,2,3,3,0,0,1,4,4,2
M,18,1,122,1,2,0,1,0,4,4,0,0,1,5,5,4,4,4,3,2,3,2,0,0,2,2,4,1,2,3,3,3,5,1,1,5,0,2,1,1,3,1,1,3,5,5,2,3,5
F,35,17,946,4,2,4,1,4,2,3,5,1,0,4,4,5,3,5,1,4,5,2,4,1,5,4,0,2,3,5,0,4,5,0,2,0,2,4,1,4,2,3,1,1,0,1,1,2,0
M,50,2,485,1,2,0,4,2,4,1,4,3,2,3,1,4,2,3,4,1,3,5,5,3,2,0,0,4,2,1,1,2,2,0,0,1,3,4,1,4,5,3,1,4,3,5,2,1,5
M,18,19,765,0,1,3,3,5,2,2,5,5,2,1,1,4,5,1,3,4,3,2,2,2,0,2,0,3,5,0,1,5,4,4,1,3,0,1,4,4,2,5,1,1,4,4,2,1,1
M,1,12,605,1,0,1,5,2,3,4,2,4,2,2,0,0,3,2,5,5,3,0,4,2,2,4,4,5,0,3,1,2,4,5,4,1,2,0,1,2,2,4,3,5,1,1,5,3,4
M,18,9,143,0,0,4,4,2,4,2,2,1,3,1,0,5,2,3,5,3,2,2,5,2,0,2,4,4,0,3,5,0,4,5,2,2,3,2,1,4,5,3,2,4,4,0,1,4,4
M,35,10,760,3,2,3,3,0,2,3,4,4,4,1,5,5,2,1,1,5,2,3,4,5,4,2,1,3,1,0,3,5,0,5,2,3,3,4,3,1,4,2,3,1,0,4,3,4,5
M,56,1,437,2,3,0,2,2,4,2,4,1,1,1,5,0,3,1,5,2,0,3,5,3,4,2,4,1,1,4,3,3,3,3,5,5,0,1,3,4,4,0,5,1,0,3,5,0,0
M,18,14,70,5,2,1,4,1,4,0,1,5,3,1,0,5,1,5,5,3,3,3,3,4,3,2,3,0,0,4,2,0,0,0,3,3,1,4,1,3,2,2,5,2,5,0,1,4,2
F,35,11,951,5,0,3,3,5,4,3,0,3,2,0,1,1,0,2,3,3,3,5,0,4,4,2,2,0,3,4,1,2,2,4,5,3,1,0,5,4,2,0,2,2,0,3,1,2,4
F,45,19,31,3,1,0,2,4,5,0,2,0,4,3,0,5,3,5,2,3,4,1,5,5,1,4,0,0,3,5,1,4,2,3,2,3,0,1,1,2,5,3,3,1,1,5,1,5,5
F,56,2,571,4,2,0,0,5,5,0,5,0,3,5,0,0,2,3,1,3,4,3,3,2,2,2,3,3,0,4,4,0,0,3,4,4,3,0,4,0,4,5,0,4,2,3,0,3,5
F,50,2,597,2,2,3,2,5,5,0,5,4,2,3,0,4,1,3,1,2,0,2,0,1,1,2,4,4,4,2,5,0,0,0,3,1,3,3,3,3,5,5,2,1,0,3,0,4,5
F,50,3,590,3,4,1,2,5,5,3,5,3,0,1,0,5,2,5,4,5,5,2,1,2,4,3,3,5,5,0,1,3,0,3,3,1,5,5,4,3,3,3,4,1,1,3,3,5,3
M,18,9,148,4,4,1,2,4,2,3,1,0,1,0,1,5,1,3,5,0,0,5,3,3,5,0,3,1,3,0,1,5,0,0,5,5,1,4,0,3,5,0,5,1,5,3,2,4,4
F,35,9,672,0,3,5,3,1,1,3,1,3,1,0,3,0,2,0,3,4,1,5,3,5,2,2,4,2,0,2,2,4,4,0,3,5,3,2,2,5,1,3,0,1,4,3,5,2,2
M,1,1,834,1,0,0,4,4,5,3,4,1,3,0,5,5,5,2,5,1,5,5,4,4,1,4,3,1,5,1,1,5,4,4,3,4,3,0,5,3,4,2,3,0,5,0,2,4,3
M,45,10,957,2,0,0,0,5,2,4,2,2,3,4,0,5,4,3,4,5,1,0,4,4,3,2,3,5,5,4,2,0,4,1,2,1,0,3,3,2,4,4,5,4,0,1,5,3,3
F,1,2,931,3,4,3,3,1,1,4,5,3,5,5,5,4,5,2,0,4,1,1,5,3,0,2,0,4,4,0,2,5,2,2,4,0,0,1,0,5,0,5,4,5,1,1,1,3,5
F,1,20,942,1,2,1,5,2,5,2,5,0,4,4,4,4,0,5,2,1,3,3,3,3,0,5,0,3,4,0,1,1,2,3,4,2,3,1,0,1,4,5,5,4,3,0,0,1,5
F,18,6,809,4,1,5,3,0,0,4,1,0,1,4,1,0,5,3,1,2,2,1,5,1,4,5,4,3,1,0,5,4,4,5,5,1,3,4,5,3,0,3,5,2,1,2,4,4,2
F,45,4,811,4,4,1,4,3,5,4,2,2,2,1,2,4,2,3,1,2,3,5,2,4,4,4,0,1,2,0,5,1,5,1,2,3,3,0,5,2,4,5,3,0,4,3,0,2,2
M,35,8,325,5,2,1,0,0,4,0,0,1,5,4,3,4,0,2,3,0,5,0,0,3,2,2,5,4,1,0,0,2,5,2,2,3,5,1,4,0,2,5,5,1,1,3,4,2,2
F,45,12,934,3,2,1,1,4,3,3,1,3,1,5,5,0,4,2,1,0,4,0,4,4,1,4,1,0,3,0,1,0,2,3,0,5,3,0,1,4,4,4,3,5,3,3,5,1,3
F,50,14,323,4,4,0,2,1,4,1,1,0,2,5,1,2,0,4,1,5,5,0,0,0,0,0,2,0,2,0,5,4,4,4,0,0,4,2,0,2,0,4,5,4,0,3,0,5,5
F,18,10,720,0,1,0,1,5,0,4,2,5,3,4,2,2,5,1,1,3,5,0,1,0,4,4,0,0,2,1,2,3,1,2,4,5,3,1,1,2,4,0,1,3,0,0,3,0,3
M,18,1,765,1,1,4,2,1,3,2,2,2,1,2,0,2,1,1,4,0,0,2,2,1,4,2,5,4,4,0,5,0,0,5,0,3,3,2,0,1,1,3,2,1,2,5,1,0,5
F,18,19,48,5,0,1,2,0,5,2,0,4,4,0,1,2,1,4,4,5,2,5,1,2,5,3,4,5,4,0,1,5,2,2,0,0,3,2,3,0,1,1,3,0,1,5,0,1,0
F,56,2,497,4,1,2,2,4,5,4,1,3,4,1,4,1,4,2,1,3,4,3,0,1,1,0,2,0,1,3,3,2,3,1,1,5,1,0,1,2,4,5,4,4,4,4,5,5,5
M,35,11,380,4,2,1,2,2,5,2,4,0,5,0,2,3,3,1,1,0,0,1,4,3,5,2,5,0,1,5,1,1,5,4,3,2,1,5,4,4,3,1,1,1,3,3,4,4,5
M,56,0,730,1,1,0,2,4,3,0,4,0,4,0,0,2,1,5,0,5,1,5,4,2,3,3,5,4,1,5,5,3,5,1,5,3,1,3,0,0,0,0,4,5,3,1,2,3,1
F,56,0,522,0,2,5,1,4,3,0,3,3,4,2,5,0,3,2,1,2,0,5,3,0,1,4,5,0,5,5,1,3,2,3,0,3,2,0,0,2,3,2,2,1,2,1,2,5,1
F,35,0,292,0,1,3,5,4,3,2,0,1,1,4,3,1,0,5,0,5,1,0,4,3,1,2,4,1,4,5,5,1,1,3,5,4,3,4,2,0,5,1,3,0,5,0,3,3,2
F,18,17,878,2,2,4,2,5,4,3,0,1,1,2,1,0,0,4,5,0,4,1,1,2,4,2,0,4,4,1,1,3,2,5,2,2,3,4,5,5,4,5,3,1,5,5,4,2,4
F,50,14,417,5,3,1,0,2,5,3,0,1,5,2,3,4,0,3,1,2,0,0,2,3,2,4,4,4,4,4,1,1,3,1,2,1,1,2,3,5,4,4,0,2,5,3,0,3,1
F,18,0,136,2,4,0,1,0,5,1,2,3,1,4,5,5,1,2,1,5,4,0,4,3,4,0,2,1,0,5,0,3,4,5,0,1,5,1,2,4,0,5,0,1,4,3,5,0,0
M,1,19,26,3,2,0,5,2,5,0,4,5,1,4,0,1,0,0,1,0,1,1,4,1,4,4,0,4,1,4,1,1,1,0,1,5,0,3,2,0,0,5,4,5,0,5,1,4,2
M,18,17,920,0,0,3,2,2,0,2,4,4,4,5,2,4,3,5,1,1,1,3,4,0,5,4,5,4,1,0,2,0,1,1,5,3,0,1,3,0,5,2,0,2,4,0,2,3,4
F,18,8,337,0,0,0,4,4,5,3,5,5,4,5,0,4,3,5,4,5,0,0,5,0,5,5,0,4,1,0,1,0,3,3,2,1,4,2,1,3,0,0,5,5,3,0,4,0,5
F,25,0,54,0,4,1,4,1,0,2,0,0,4,4,0,1,1,1,3,0,0,3,0,5,3,2,4,0,4,5,2,4,3,1,3,3,1,0,4,3,5,3,1,2,2,1,4,4,5
M,50,9,65,0,3,0,2,1,4,4,4,5,4,4,1,0,2,0,5,2,2,0,5,4,3,5,0,0,0,1,3,0,5,0,2,4,0,0,3,2,4,4,2,5,5,3,5,3,5
F,35,9,902,5,3,3,5,3,5,3,1,3,0,4,3,5,3,3,2,5,1,2,0,0,1,4,3,1,1,5,2,0,3,1,0,1,5,1,1,1,3,1,1,5,2,3,0,2,4
M,35,17,704,0,0,5,2,3,5,0,5,0,2,1,3,4,0,4,2,2,3,1,2,1,5,3,5,5,0,0,3,0,2,1,5,4,4,3,5,1,3,3,0,1,5,3,0,3,5
F,18,14,773,0,2,4,2,0,5,3,4,4,5,1,5,5,3,5,1,0,4,0,0,2,0,4,0,5,2,3,5,2,3,0,5,5,5,4,2,4,4,2,1,4,5,3,0,5,5
F,25,1,535,0,2,0,2,5,3,4,0,3,1,1,4,3,0,2,0,3,4,2,3,5,0,2,4,5,4,3,1,0,2,4,5,4,5,4,1,3,2,5,5,0,4,3,1,0,1
M,25,8,109,4,3,2,0,0,5,2,4,4,4,3,0,1,1,3,0,0,5,4,0,0,3,4,0,4,0,4,1,5,0,3,5,4,2,0,4,1,5,1,3,4,2,5,3,2,4
F,50,11,61,0,4,0,3,3,4,3,2,1,2,1,5,2,4,1,0,4,5,1,3,2,1,2,1,3,1,0,2,5,2,3,0,1,4,4,5,1,4,5,1,4,0,3,0,2,3
M,25,17,64,3,2,0,4,2,4,3,2,0,2,5,0,5,3,2,0,1,1,1,1,3,2,2,0,3,0,3,1,5,3,5,2,1,4,4,1,1,0,3,2,0,3,3,0,3,5
F,35,1,610,1,4,3,2,1,1,1,3,1,3,1,2,4,4,3,1,4,3,1,2,5,1,2,4,1,4,3,2,5,3,2,0,1,2,2,5,0,5,0,1,0,5,0,1,2,1
M,1,1,440,4,1,0,0,5,0,2,3,3,5,2,5,0,4,1,2,5,1,5,5,2,3,2,3,4,4,2,3,5,4,3,5,5,5,4,5,4,4,2,5,4,0,3,3,3,3
F,56,3,681,1,2,1,5,2,3,2,3,1,4,1,3,2,2,3,1,2,2,3,5,3,5,4,0,1,3,0,2,0,0,5,3,4,2,0,5,3,3,5,0,4,5,1,5,1,0
M,1,17,623,1,2,1,5,5,4,1,0,0,0,2,5,0,1,3,5,2,2,1,5,2,1,2,0,0,4,1,5,5,4,0,4,0,5,0,2,2,0,4,1,0,3,1,0,2,1
F,35,14,924,2,4,0,2,1,2,4,0,1,1,4,4,0,4,2,3,1,1,5,5,2,0,2,5,1,0,3,1,5,1,1,5,2,5,5,1,3,0,2,3,2,3,0,1,0,1
M,50,0,100,1,4,2,2,5,2,2,5,0,1,2,5,2,3,0,3,5,0,1,0,0,5,0,4,4,0,5,4,3,3,5,4,5,5,4,1,5,2,4,1,2,2,3,5,3,0
F,50,0,349,1,3,4,2,2,1,3,0,1,5,1,1,1,0,1,1,3,1,2,2,4,1,2,0,2,1,2,3,5,3,4,5,2,0,2,4,0,4,1,4,1,3,0,0,0,5
M,56,17,945,2,4,0,2,2,4,3,2,5,5,0,0,5,2,0,0,3,4,4,5,1,3,5,4,4,3,5,3,0,4,0,2,4,5,1,1,1,0,2,1,0,2,3,2,1,3
M,1,9,761,5,4,1,4,2,5,4,3,3,4,1,4,0,2,2,2,4,1,5,4,4,4,4,3,1,2,3,4,5,5,0,3,5,2,5,3,2,2,5,5,1,5,1,2,1,2
M,45,18,966,0,1,4,2,2,5,0,2,0,0,2,1,5,2,4,1,1,0,4,2,2,1,2,3,1,0,5,1,5,1,1,3,0,1,1,1,1,2,4,3,2,2,3,4,3,2
M,18,8,224,4,0,1,0,5,0,4,0,1,4,4,3,0,3,5,4,0,5,5,5,1,0,2,1,1,1,5,1,1,1,1,5,3,2,4,3,2,1,5,2,1,0,3,2,4,2
M,1,17,945,1,1,0,2,2,3,4,5,1,4,2,1,4,3,1,1,5,3,3,4,2,5,0,3,5,1,3,2,5,2,1,5,0,4,4,5,5,0,3,5,0,5,1,5,5,0
F,1,10,300,4,4,0,2,2,5,3,1,2,5,5,5,1,0,3,0,2,5,3,3,3,2,2,5,1,4,5,4,0,3,3,2,5,2,2,5,2,1,5,5,2,0,5,3,5,3
M,35,17,616,1,4,3,3,5,5,0,3,3,5,5,0,1,5,2,1,0,4,3,5,5,4,4,5,5,4,3,1,2,3,4,1,4,2,4,2,5,2,2,5,0,2,5,0,5,5
M,1,7,905,3,0,2,2,2,0,4,4,4,0,4,1,4,2,2,2,4,5,5,5,1,0,3,4,1,2,2,4,0,4,5,3,3,0,1,1,0,4,1,4,5,4,1,5,2,0
M,18,8,908,1,2,3,3,3,3,1,3,3,5,1,1,5,0,4,4,2,0,1,1,5,4,2,5,4,0,0,1,2,1,3,2,4,3,1,1,0,2,1,1,3,2,1,5,0,1
F,56,9,443,4,1,1,2,5,4,3,5,4,2,0,3,4,4,3,0,4,2,3,5,2,3,2,0,5,1,4,4,4,3,3,0,5,0,1,3,2,2,2,5,5,2,0,1,3,2
F,35,13,731,3,3,0,3,4,5,0,5,4,5,2,5,4,0,3,5,1,5,4,5,1,5,5,3,5,4,1,2,1,4,0,3,0,0,5,5,0,4,3,5,4,1,3,1,4,5
M,18,3,232,0,1,3,2,4,5,2,5,3,3,0,0,0,0,1,1,3,2,1,1,4,1,2,4,2,1,5,1,3,5,3,3,1,0,3,1,2,2,5,0,4,5,1,3,3,2
F,25,6,197,0,4,4,2,5,3,1,5,2,2,4,5,1,1,2,5,2,5,3,4,3,4,0,3,0,2,2,1,0,1,1,0,1,0,1,1,1,2,2,1,1,0,2,4,2,1
M,18,12,424,0,2,2,3,3,3,4,4,0,4,3,0,0,4,2,1,2,1,1,4,4,0,4,1,1,5,2,4,3,3,2,2,3,4,0,4,1,4,5,2,2,4,0,1,0,2
F,35,20,191,4,2,3,0,2,1,1,2,1,1,3,0,1,4,0,4,0,3,3,0,1,5,5,3,0,0,4,4,0,2,1,5,0,3,4,5,3,5,0,0,2,4,3,3,0,4
F,35,9,786,1,2,0,4,0,5,4,4,5,0,4,3,1,2,3,3,5,0,2,3,4,0,4,2,4,1,1,4,4,2,5,1,2,4,0,1,2,2,5,5,1,2,2,0,4,4
F,35,15,775,0,1,0,1,3,0,3,2,1,2,4,4,2,4,3,2,2,2,3,0,1,5,3,2,2,0,3,1,0,5,2,2,4,1,4,1,0,1,4,1,0,1,3,5,4,1
M,18,9,790,0,1,2,2,2,4,1,1,1,2,2,5,5,2,1,1,5,3,0,1,5,4,2,3,2,4,0,2,4,2,5,3,5,5,0,1,1,2,3,3,0,0,4,1,0,0
F,45,14,910,3,4,2,0,3,5,4,3,5,1,0,4,0,2,0,1,4,0,1,5,1,4,4,3,1,0,0,1,1,5,3,5,0,5,4,5,0,3,5,1,5,4,3,3,2,0
M,1,15,580,1,2,3,2,2,3,0,5,0,3,5,1,5,2,5,5,3,5,0,3,5,0,0,4,4,1,5,3,2,3,4,1,1,3,1,3,5,4,3,1,4,3,3,0,5,0
F,1,2,186,1,0,0,1,5,5,2,5,0,4,3,0,2,4,4,4,3,4,5,4,2,2,4,1,2,4,2,2,3,4,4,2,4,2,0,1,3,3,4,0,1,5,0,1,4,1
M,56,15,940,5,3,5,1,4,5,0,2,3,1,3,2,4,2,3,0,2,0,0,5,2,5,4,4,1,1,1,1,0,2,4,2,1,3,0,1,3,2,0,2,4,4,5,4,3,5
M,18,1,122,1,3,4,2,1,2,3,2,1,3,5,3,1,0,0,3,4,4,1,0,1,3,3,5,2,4,0,2,4,4,4,5,2,4,0,2,3,2,1,3,1,5,3,3,0,5
M,45,11,88,0,1,3,5,1,4,2,4,4,2,4,1,4,2,5,2,4,2,4,4,2,4,2,3,1,1,4,2,0,0,0,4,4,5,3,3,1,5,1,0,4,3,5,3,0,0
F,56,2,966,1,0,1,4,2,0,4,5,3,4,5,3,0,0,3,0,4,0,0,4,1,4,0,3,1,4,2,0,5,1,1,3,5,5,5,1,5,4,3,0,1,0,4,2,5,4
F,18,13,61,1,4,0,1,0,4,4,0,3,2,2,0,1,1,2,0,4,0,0,4,4,1,4,5,0,5,5,1,2,2,0,3,4,5,3,3,1,4,3,5,4,4,3,2,0,2
M,35,12,609,0,2,1,2,5,4,2,3,0,4,0,1,3,0,4,3,4,0,0,4,2,4,2,1,1,5,2,2,5,0,0,3,0,2,1,1,4,2,3,1,0,4,1,3,4,5
F,35,8,201,1,2,4,2,2,5,1,4,1,2,3,1,1,0,4,5,4,0,5,3,1,1,2,5,4,4,3,2,5,0,0,5,1,4,5,3,2,4,0,1,2,2,3,2,1,1
M,1,6,598,5,0,3,4,2,2,1,4,1,1,1,3,4,4,0,4,4,5,3,1,5,5,2,5,2,2,0,5,0,1,1,4,5,4,5,2,2,3,2,1,2,1,5,0,3,2
F,18,1,292,3,2,0,2,1,4,4,1,0,5,1,2,1,0,3,2,1,3,5,2,5,5,0,0,5,5,0,5,4,0,2,0,3,0,0,5,3,2,1,4,4,0,3,0,2,3
M,50,5,522,4,4,0,4,0,2,0,4,2,4,5,3,1,5,5,4,4,1,1,4,5,2,5,2,1,3,5,0,0,3,3,3,1,3,5,1,2,3,3,0,3,3,5,1,3,0
F,1,10,775,1,1,0,3,5,5,1,5,5,0,4,2,1,1,0,2,4,3,4,0,4,5,5,5,3,4,5,0,0,4,5,2,4,5,4,4,1,0,5,3,5,4,5,2,5,5
M,56,17,790,0,3,5,0,5,2,4,3,5,0,3,0,2,3,3,4,4,0,4,2,1,3,5,2,2,2,2,5,5,0,1,5,2,4,4,1,1,3,0,3,1,5,2,3,0,5
M,18,13,490,2,0,3,5,1,5,4,2,0,1,2,1,4,3,2,4,3,3,2,1,1,1,4,4,2,0,3,4,1,1,1,5,5,0,2,4,0,3,3,3,1,5,1,3,2,0
F,50,9,655,4,0,4,4,3,5,4,4,5,4,2,2,0,5,5,5,5,0,5,4,5,2,2,1,1,0,3,1,5,2,0,4,3,0,0,0,4,4,4,2,1,5,3,5,2,1
M,25,14,466,5,4,1,4,5,4,2,2,0,1,3,0,5,3,5,3,3,5,2,5,0,2,4,1,0,5,1,4,3,1,3,2,5,2,4,4,1,4,2,0,0,5,3,5,5,1
F,25,14,944,0,0,4,2,2,5,4,3,3,0,3,3,5,5,5,1,2,3,0,1,1,4,4,3,4,0,5,2,0,1,4,4,2,5,4,5,1,5,2,2,4,4,2,3,5,2
F,1,2,551,5,2,5,0,5,4,3,5,5,3,1,0,2,3,1,2,3,3,4,5,4,0,4,0,4,5,3,5,4,4,1,2,4,3,5,1,3,0,5,1,2,1,5,5,5,4
M,56,20,410,1,2,5,1,0,4,4,5,1,4,4,0,2,0,3,5,4,3,0,1,3,2,0,3,0,5,0,2,4,4,4,1,4,3,4,4,0,5,4,0,3,3,1,5,4,4
F,50,4,704,5,4,3,3,4,5,0,3,1,2,5,3,5,3,1,4,2,1,1,5,2,1,0,4,5,5,5,2,5,3,0,5,5,1,0,1,2,5,0,5,5,4,4,0,1,1
F,18,10,26,2,4,1,5,5,1,3,2,1,1,5,1,4,0,3,5,3,2,2,1,2,4,0,2,4,3,2,1,4,3,1,1,2,0,4,5,3,2,1,5,2,3,0,4,4,5
M,56,16,559,3,3,0,5,2,4,4,2,5,2,0,5,0,2,5,3,2,1,2,5,5,1,2,3,4,2,1,1,2,1,1,0,1,3,4,2,1,0,3,3,0,5,3,1,3,3
M,18,2,522,2,4,0,5,4,4,4,2,5,5,5,3,4,1,1,4,4,5,5,0,4,1,4,4,5,2,1,3,3,0,4,2,3,0,2,5,0,3,3,3,4,0,1,4,2,3
M,35,10,606,4,4,4,2,5,4,4,5,5,4,1,3,2,0,0,1,2,2,0,0,1,5,2,4,0,0,4,3,3,2,5,5,4,0,5,0,1,4,3,1,2,1,5,4,5,2
M,56,14,490,5,2,2,4,5,2,2,0,1,1,5,1,5,1,4,0,0,0,1,2,1,2,4,5,0,0,1,4,5,0,5,2,4,5,1,4,5,4,5,2,2,1,0,4,2,2
F,35,11,537,2,0,1,0,1,3,4,3,1,2,1,2,3,1,5,1,5,3,4,4,4,5,3,3,0,4,4,1,5,2,1,5,0,5,4,5,0,2,4,2,0,4,2,4,1,0
M,35,18,221,3,1,0,0,2,4,4,2,3,4,3,2,5,3,2,2,4,0,0,2,4,4,5,1,2,4,3,2,2,0,3,5,3,0,2,3,1,0,0,3,0,1,0,1,0,2
M,35,8,346,0,0,5,5,2,0,2,5,0,4,2,0,1,0,0,4,2,3,2,3,5,4,4,1,4,4,0,2,5,1,3,3,5,5,3,1,1,2,1,1,2,0,4,1,3,1
F,18,9,127,2,4,0,5,5,4,3,2,1,5,5,1,4,2,2,0,4,3,2,2,0,1,5,0,0,1,0,4,4,5,4,4,2,5,4,5,5,2,0,4,0,2,1,1,3,0
M,45,16,930,1,1,1,2,2,2,3,2,4,1,4,2,1,0,3,4,1,0,0,4,4,3,4,5,2,5,0,4,0,1,1,5,1,5,4,5,4,0,5,0,4,2,1,4,4,1
M,50,16,302,0,3,5,2,5,4,4,3,0,4,3,4,5,0,4,4,0,1,3,2,5,4,4,2,0,0,0,2,0,4,3,3,3,5,4,3,1,1,4,1,2,4,5,1,3,2
M,18,6,790,3,4,2,0,0,3,3,4,0,0,2,2,1,3,3,4,4,4,3,3,2,5,4,4,5,0,2,2,2,4,5,2,4,3,2,2,1,3,0,2,4,1,1,4,4,4
M,56,7,277,3,4,4,0,2,2,3,3,0,1,0,4,5,2,4,5,5,3,4,1,4,5,2,2,1,4,2,0,0,0,0,2,3,2,4,5,1,2,5,2,1,5,3,2,0,2
F,50,8,988,4,4,5,3,1,3,2,2,0,1,1,2,4,4,3,5,3,3,2,3,4,4,3,5,3,2,1,5,2,3,5,2,3,3,4,5,1,2,2,2,0,1,0,4,0,3
M,25,1,62,2,1,1,0,0,4,1,4,5,1,3,1,0,3,0,0,4,3,1,0,2,5,4,4,1,4,3,4,3,0,4,0,1,3,4,4,4,1,0,1,2,4,2,1,1,3
M,18,1,773,2,0,0,4,0,2,4,2,1,0,4,1,1,4,2,4,0,5,5,3,1,0,2,2,1,5,4,1,0,5,0,5,4,1,0,1,5,2,0,5,0,2,1,3,4,2
F,1,7,441,5,1,1,5,3,2,3,4,5,4,1,4,4,4,4,1,0,3,5,2,3,0,3,4,2,2,3,1,0,2,3,2,3,1,4,4,3,3,3,3,2,3,1,1,2,4
F,45,9,276,1,4,1,5,3,4,0,2,1,1,0,4,1,1,3,1,4,4,4,4,0,4,4,4,2,0,0,4,3,4,0,5,1,2,1,2,4,1,4,0,4,2,0,3,1,1
M,45,1,727,1,0,0,5,0,5,4,2,5,4,2,5,1,1,5,0,4,4,2,5,4,4,2,3,1,0,5,2,4,4,3,0,5,5,4,0,5,0,5,1,0,5,4,2,3,3
F,25,0,760,1,0,4,5,5,4,0,5,4,2,2,1,1,1,4,1,5,5,5,2,0,0,2,2,3,4,1,2,2,4,3,3,5,5,1,3,3,2,1,3,2,0,3,4,0,4
F,1,4,584,4,0,2,2,0,4,4,4,5,1,3,1,5,4,4,3,2,0,5,5,3,3,4,3,2,4,1,0,3,0,1,5,5,1,3,5,2,3,0,1,4,1,5,5,0,4
F,1,1,991,2,3,5,5,0,3,3,0,5,3,1,1,5,1,3,3,5,2,5,1,5,3,2,2,2,4,3,4,3,1,1,2,1,1,0,0,1,5,4,1,2,1,3,1,5,0
M,18,12,744,3,0,0,2,5,2,4,2,3,1,3,5,3,1,0,4,3,1,0,5,4,2,0,2,4,5,2,4,0,5,5,2,1,1,1,1,4,3,3,3,0,0,1,3,0,3
M,18,4,6,0,3,4,2,5,2,1,4,1,4,2,0,2,0,1,5,5,2,1,0,1,2,5,3,4,4,2,1,0,2,0,5,0,3,1,5,0,5,3,5,1,1,2,5,1,3
